ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
12035,4671,238,132.509,652.0,36.262,47.094,79.177,7.053,298.911,85.415
12035,48-49,37,416.45,542.0,92.862,164.42,536.818,48.516,170.845,252.03
12035,485,5,102.243,191.0,30.345,53.596,51.064,4.055,53.767,48.647
12035,4852,3,,,,,,,,
13077,31-33,1080,3479.122,5520.0,444.949,2273.282,1701.29,105.242,2313.791,1205.84
13077,311,391,452.732,1251.0,58.068,271.054,133.07,12.198,274.482,181.678
13077,3114,1,,,,,,,,
13077,3115,36,103.148,171.0,10.585,59.84,29.676,2.645,60.33,43.308
13077,31151,20,95.453,134.0,9.441,55.088,27.073,2.435,55.474,40.365
13077,3116,13,27.208,80.0,5.92,15.984,17.413,1.469,15.984,11.224
13077,31161,13,27.208,80.0,5.92,15.984,17.413,1.469,15.984,11.224
13077,311612,5,,,,,,,,
13077,311613,5,11.716,28.0,1.543,8.18,10.469,0.888,8.18,3.536
13077,3118,322,290.078,948.0,39.178,176.616,79.332,7.3,178.458,113.462
13077,31181,150,140.937,518.0,21.892,85.78,40.805,3.708,86.995,55.157
13077,311812,149,,,,,,,,
13077,31183,172,149.141,430.0,17.286,90.836,38.527,3.593,91.463,58.305
13077,3119,10,21.411,33.0,1.672,12.572,3.26,0.483,13.65,8.839
13077,312,70,37.671,179.0,8.117,18.454,50.367,2.34,18.648,19.217
13077,3121,70,37.671,179.0,8.117,18.454,50.367,2.34,18.648,19.217
13077,31211,68,,,,,,,,
13077,325,5,2.688,13.0,0.396,1.772,3.45,0.278,1.772,0.916
13077,327,67,46.877,187.0,7.093,26.292,9.275,1.102,26.371,20.585
13077,3273,32,31.327,91.0,3.743,17.801,4.567,0.683,17.88,13.526
13077,331,1,,,,,,,,
13077,3312,1,,,,,,,,
13077,33122,1,,,,,,,,
13077,43,387,1668.817,2539.0,251.659,432.883,424.068,44.236,3376.781,1235.934
13077,431,87,1173.761,1506.0,180.933,308.794,214.929,25.837,2223.196,864.967
13077,4311,80,536.124,747.0,100.487,102.582,149.389,18.356,1310.197,433.542
13077,43111,15,146.454,309.0,26.051,22.637,39.299,2.931,594.803,123.817
13077,43112,7,9.439,20.0,1.53,0.882,2.012,0.265,14.974,8.557
13077,431121,6,,,,,,,,
13077,431122,1,,,,,,,,
13077,43113,29,40.514,116.0,6.87,5.774,15.808,1.124,111.739,34.74
13077,43114,6,6.778,16.0,1.165,3.707,1.908,0.192,171.42,3.071
13077,43116,6,21.396,33.0,2.908,2.871,15.331,3.576,52.727,18.525
13077,4312,7,637.637,759.0,80.446,206.212,65.54,7.481,912.999,431.425
13077,43121,7,637.637,759.0,80.446,206.212,65.54,7.481,912.999,431.425
13077,431211,6,,,,,,,,
13077,433,14,17.464,64.0,4.478,2.145,2.349,0.229,56.772,15.319
13077,4331,3,,,,,,,,
13077,46,6148,4422.653,15062.0,898.42,1124.993,1913.613,150.226,12547.789,3297.66
13077,461,2530,911.697,4865.0,137.978,171.194,410.842,31.122,1791.953,740.503
13077,4611,2448,883.375,4698.0,131.933,164.705,398.252,29.894,1734.026,718.67
13077,46111,1285,261.246,2210.0,34.685,48.847,174.138,12.095,440.853,212.399
13077,46112,360,191.28,753.0,26.855,29.628,56.107,4.367,327.142,161.652
13077,461121,148,126.763,370.0,15.501,20.637,47.643,3.506,197.114,106.126
13077,461122,200,59.044,348.0,9.808,8.29,6.276,0.74,119.248,50.754
13077,46113,326,167.832,737.0,26.69,32.561,80.214,5.621,328.533,135.271
13077,46115,88,68.267,189.0,6.892,7.032,7.513,0.871,72.192,61.235
13077,4612,82,28.322,167.0,6.045,6.489,12.59,1.228,57.927,21.833
13077,46121,81,,,,,,,,
13077,461213,20,12.197,52.0,2.556,2.554,2.711,0.303,21.442,9.643
13077,462,64,,,,,,,,
13077,4621,58,1111.057,1009.0,153.897,276.49,297.285,24.712,2886.194,834.567
13077,46211,58,1111.057,1009.0,153.897,276.49,297.285,24.712,2886.194,834.567
13077,464,347,244.658,1058.0,86.58,61.759,82.926,6.507,557.686,182.899
13077,4641,347,244.658,1058.0,86.58,61.759,82.926,6.507,557.686,182.899
13077,46411,305,229.632,968.0,81.61,57.361,68.911,5.363,542.811,172.271
13077,467,518,329.333,1242.0,73.205,79.445,137.702,15.896,710.77,249.888
13077,4671,518,329.333,1242.0,73.205,79.445,137.702,15.896,710.77,249.888
13077,48-49,40,652.536,952.0,124.858,415.102,329.362,45.385,453.923,237.434
13077,485,10,154.318,374.0,45.476,81.711,137.835,21.593,83.196,72.607
13077,4852,1,,,,,,,,
14039,31-33,7684,181779.731,119521.0,19864.414,111332.895,37801.772,2770.287,123493.826,70446.836
14039,311,2020,63123.5,29632.0,5716.286,41526.144,13606.179,918.266,48662.52,21597.356
14039,3114,26,2738.365,669.0,196.87,2110.454,297.137,13.501,2189.741,627.911
14039,3115,344,5697.118,5640.0,880.133,2535.274,1928.348,161.238,2550.956,3161.844
14039,31151,20,5245.444,4617.0,822.52,2242.857,1804.87,150.921,2256.526,3002.587
14039,3116,33,4911.18,6474.0,1517.311,2504.956,2532.046,142.991,2721.403,2406.224
14039,31161,33,4911.18,6474.0,1517.311,2504.956,2532.046,142.991,2721.403,2406.224
14039,311612,4,,,,,,,,
14039,311613,21,4730.436,6266.0,1492.279,2414.744,2479.395,137.223,2628.686,2315.692
14039,3118,1239,3482.479,6594.0,594.287,2190.087,1067.636,99.919,2344.702,1292.392
14039,31181,662,1851.504,3790.0,313.695,1121.412,638.984,57.35,1163.313,730.092
14039,311811,1,,,,,,,,
14039,311812,634,1605.827,3230.0,270.001,945.329,582.561,55.209,971.685,660.498
14039,31183,565,949.292,1985.0,124.722,583.286,243.626,21.845,591.218,366.006
14039,3119,241,3076.335,2699.0,354.777,2077.767,621.199,55.53,2150.514,998.568
14039,31192,7,,,,,,,,
14039,312,540,15886.753,5630.0,886.001,8541.498,1416.524,103.194,9085.992,7345.255
14039,3121,540,15886.753,5630.0,886.001,8541.498,1416.524,103.194,9085.992,7345.255
14039,31211,511,2294.324,4078.0,473.763,1549.676,886.005,70.218,1687.242,744.648
14039,325,259,25456.936,13754.0,2959.718,13337.375,3203.75,256.803,13822.719,12119.561
14039,3254,68,9610.058,7988.0,1763.685,5489.597,1842.788,150.528,5624.408,4120.461
14039,327,89,1922.285,1313.0,216.99,1126.935,345.191,27.705,1152.893,795.35
14039,3273,13,638.797,298.0,52.955,416.639,81.055,4.647,417.517,222.158
14039,3274,5,108.742,62.0,7.975,46.439,16.912,3.426,50.535,62.303
14039,331,40,5991.209,3754.0,510.532,3631.423,1993.351,153.048,3752.117,2359.786
14039,3312,22,4385.024,2613.0,334.009,2837.28,760.612,79.983,2889.945,1547.744
14039,33122,18,,,,,,,,
14039,43,5099,73401.734,72684.0,9575.318,18582.252,38588.736,3640.723,186105.125,54819.482
14039,431,1223,23579.932,31851.0,3796.405,6143.214,3899.462,403.594,73863.833,17436.718
14039,4311,1149,16843.405,26009.0,3122.043,4186.479,3159.204,355.444,45196.485,12656.926
14039,43111,147,3297.24,2746.0,342.909,412.644,307.258,36.322,8926.57,2884.596
14039,43112,87,1358.937,1270.0,155.368,237.484,463.322,58.655,4141.649,1121.453
14039,431121,55,516.504,851.0,104.627,150.641,353.529,49.619,2265.816,365.863
14039,431122,23,827.232,320.0,43.157,85.86,105.7,8.769,1774.195,741.372
14039,43113,631,5627.301,15615.0,1588.831,1791.492,948.3,100.967,14825.465,3835.809
14039,43114,7,227.819,73.0,10.899,143.292,19.09,2.796,423.112,84.527
14039,43116,32,594.994,257.0,56.192,124.459,30.95,4.187,746.09,470.535
14039,43117,11,1307.841,1018.0,232.948,242.412,91.231,14.387,2062.774,1065.429
14039,4312,74,6736.527,5842.0,674.362,1956.735,740.258,48.15,28667.348,4779.792
14039,43121,72,,,,,,,,
14039,431211,22,4478.692,4538.0,495.504,1557.197,409.103,34.524,22594.103,2921.495
14039,433,421,6028.477,5020.0,677.088,908.416,1072.281,75.469,10825.395,5120.061
14039,4331,74,2257.695,1546.0,295.963,241.918,559.503,37.605,4405.825,2015.777
14039,46,37264,65185.902,145871.0,12103.488,15880.396,20639.535,1728.76,136648.053,49305.506
14039,461,13743,14881.886,35926.0,1533.924,2395.745,4481.141,402.964,26896.063,12486.141
14039,4611,12774,13723.637,33500.0,1403.88,2085.101,4276.208,382.426,24459.596,11638.536
14039,46111,6150,3278.359,12795.0,168.17,484.445,1446.615,96.009,5139.345,2793.914
14039,46112,1663,2637.927,5927.0,410.906,431.948,1111.235,91.053,5109.94,2205.979
14039,461121,900,2063.566,4158.0,325.236,326.688,850.358,72.059,4215.674,1736.878
14039,461122,599,428.723,1320.0,61.138,88.047,153.44,12.952,753.28,340.676
14039,46113,2078,3551.83,5522.0,306.523,499.027,511.147,59.217,6504.906,3052.803
14039,46115,576,963.407,2356.0,144.002,208.383,392.357,35.924,2734.127,755.024
14039,4612,969,1158.249,2426.0,130.044,310.644,204.933,20.538,2436.467,847.605
14039,46121,930,849.616,2227.0,111.472,293.538,192.22,17.825,1544.933,556.078
14039,461213,159,44.947,332.0,11.038,12.949,25.419,2.581,50.099,31.998
14039,462,547,8335.769,11197.0,1915.076,2247.546,3690.353,278.298,22084.242,6088.223
14039,4621,505,5315.282,7522.0,1276.294,1789.971,2771.439,229.584,17457.321,3525.311
14039,46211,505,5315.282,7522.0,1276.294,1789.971,2771.439,229.584,17457.321,3525.311
14039,464,2299,3614.815,10216.0,987.869,984.563,990.835,74.998,7463.154,2630.252
14039,4641,2299,3614.815,10216.0,987.869,984.563,990.835,74.998,7463.154,2630.252
14039,46411,1741,3303.583,8937.0,906.625,888.03,817.0,55.565,7020.57,2415.553
14039,467,2779,5545.206,10488.0,906.697,1078.192,2440.622,226.845,8928.079,4467.014
14039,4671,2779,5545.206,10488.0,906.697,1078.192,2440.622,226.845,8928.079,4467.014
14039,48-49,418,21470.39,22625.0,3747.054,8652.728,13702.455,1383.315,9444.986,12817.662
14039,481,2,,,,,,,,
14039,485,43,7073.352,7779.0,1261.208,2461.163,6658.368,434.857,2595.54,4612.189
14039,4852,11,1742.124,2736.0,539.684,871.072,1202.66,111.549,945.54,871.052
14093,31-33,720,21126.966,11804.0,1895.215,13505.438,6323.926,422.206,14524.406,7621.528
14093,311,191,11893.423,5853.0,960.641,7462.945,3864.587,229.361,7995.465,4430.478
14093,3114,3,,,,,,,,
14093,3115,30,942.857,466.0,82.097,531.072,123.68,7.115,595.192,411.785
14093,31151,10,924.787,406.0,78.493,520.524,113.644,6.364,584.622,404.263
14093,3116,14,4188.907,2685.0,433.481,2299.811,1338.682,67.807,2381.779,1889.096
14093,31161,14,4188.907,2685.0,433.481,2299.811,1338.682,67.807,2381.779,1889.096
14093,311612,4,640.532,593.0,108.644,351.181,349.328,20.604,358.993,289.351
14093,311613,4,1260.933,858.0,97.461,873.955,646.725,36.483,941.498,386.978
14093,3118,99,241.321,504.0,36.073,138.369,98.88,8.977,141.171,102.952
14093,31181,48,,,,,,,,
14093,311812,43,132.332,266.0,20.75,73.159,74.72,6.785,75.678,59.173
14093,31183,50,98.07,215.0,13.705,58.367,20.84,1.9,58.65,39.703
14093,3119,19,3700.849,1210.0,217.296,2466.962,1787.719,108.001,2508.032,1233.887
14093,312,30,3336.665,811.0,180.612,2397.763,660.025,45.056,2708.191,938.902
14093,3121,30,3336.665,811.0,180.612,2397.763,660.025,45.056,2708.191,938.902
14093,31211,21,35.023,89.0,6.146,15.503,50.162,4.259,15.575,19.52
14093,325,10,759.344,448.0,82.693,424.377,190.022,15.986,498.784,334.967
14093,3254,7,,,,,,,,
14093,327,34,607.294,495.0,115.29,355.689,9.851,1.482,356.97,251.605
14093,3273,4,134.797,34.0,5.659,94.466,3.923,0.715,95.746,40.331
14093,3274,3,,,,,,,,
14093,331,1,,,,,,,,
14093,43,319,2872.847,3199.0,407.123,712.7,865.613,93.389,7249.141,2160.147
14093,431,53,1754.821,1548.0,224.959,382.745,354.499,45.156,3566.612,1372.076
14093,4311,44,1071.088,1128.0,177.358,212.11,257.045,36.772,2334.963,858.978
14093,43111,13,20.865,98.0,10.068,6.407,23.648,4.926,122.335,14.458
14093,43112,1,,,,,,,,
14093,431121,1,,,,,,,,
14093,43114,7,40.556,76.0,8.212,7.635,10.916,1.933,148.81,32.921
14093,43116,10,200.731,145.0,21.817,34.399,84.275,9.993,442.941,166.332
14093,43117,2,,,,,,,,
14093,4312,9,683.733,420.0,47.601,170.635,97.454,8.385,1231.649,513.098
14093,43121,8,,,,,,,,
14093,431211,4,244.55,252.0,29.601,84.09,75.808,6.39,302.796,160.46
14093,433,7,38.355,105.0,14.93,8.844,10.958,2.063,240.343,29.511
14093,4331,4,,,,,,,,
14093,46,3261,3350.977,10207.0,730.3,785.25,2117.636,161.448,11046.875,2565.727
14093,461,1311,792.884,3331.0,110.293,125.624,264.061,23.42,1878.737,667.26
14093,4611,1214,686.829,3010.0,88.02,90.554,240.754,20.851,1568.381,596.275
14093,46111,798,338.386,1738.0,22.816,44.35,137.57,11.385,654.976,294.036
14093,46112,153,190.135,545.0,33.495,18.654,53.895,4.673,624.447,171.481
14093,461121,105,151.83,389.0,24.384,12.963,35.184,3.279,495.998,138.867
14093,461122,29,22.562,94.0,4.531,2.549,13.434,0.871,55.767,20.013
14093,46113,77,70.435,251.0,11.266,8.3,19.317,2.053,159.918,62.135
14093,46115,31,21.986,102.0,6.149,3.806,7.343,0.743,47.391,18.18
14093,4612,97,106.055,321.0,22.273,35.07,23.307,2.569,310.356,70.985
14093,46121,96,,,,,,,,
14093,461213,8,,,,,,,,
14093,462,40,382.078,575.0,102.967,141.522,155.191,14.42,1350.063,240.556
14093,4621,36,324.868,494.0,86.974,123.272,132.6,13.196,1226.6,201.596
14093,46211,36,324.868,494.0,86.974,123.272,132.6,13.196,1226.6,201.596
14093,464,156,260.488,1044.0,114.001,69.872,147.416,9.985,1334.244,190.616
14093,4641,156,260.488,1044.0,114.001,69.872,147.416,9.985,1334.244,190.616
14093,46411,129,248.344,990.0,111.967,65.683,145.147,9.753,1315.439,182.661
14093,467,269,246.655,890.0,54.611,41.296,115.974,12.99,486.2,205.359
14093,4671,269,246.655,890.0,54.611,41.296,115.974,12.99,486.2,205.359
14093,48-49,41,1108.941,2349.0,299.369,504.389,2256.162,221.901,547.166,604.552
14093,485,4,,,,,,,,
14093,4852,1,,,,,,,,
15106,31-33,5132,304660.45,97042.0,19377.905,205133.192,66657.14,4035.222,219707.406,99527.258
15106,311,2235,53358.066,18762.0,3569.186,33326.686,11177.486,741.347,34586.582,20031.38
15106,3114,5,,,,,,,,
15106,3115,120,2366.348,639.0,93.466,1300.228,147.952,10.742,1308.827,1066.12
15106,31151,7,2334.131,408.0,89.563,1279.031,133.083,9.456,1287.399,1055.1
15106,3116,11,37.231,82.0,6.245,18.339,6.765,0.728,18.339,18.892
15106,31161,11,37.231,82.0,6.245,18.339,6.765,0.728,18.339,18.892
15106,311612,1,,,,,,,,
15106,311613,7,19.021,19.0,2.082,10.986,1.639,0.323,10.986,8.035
15106,3118,1940,21384.39,9753.0,1516.578,12216.251,3286.872,263.437,12412.524,9168.139
15106,31181,551,9597.219,3986.0,623.589,3724.09,1992.335,179.689,3784.788,5873.129
15106,311811,3,8701.72,1514.0,459.541,3165.523,1708.018,157.139,3211.435,5536.197
15106,311812,542,890.901,2452.0,163.219,556.237,283.574,22.476,571.023,334.664
15106,31183,1377,635.589,2588.0,58.526,407.292,132.796,11.949,412.437,228.297
15106,3119,104,10263.136,2437.0,528.451,7712.454,1605.737,63.742,7799.252,2550.682
15106,31192,3,,,,,,,,
15106,312,203,22830.254,5593.0,1049.77,14458.906,2139.527,182.176,14676.367,8371.348
15106,3121,202,,,,,,,,
15106,31211,197,,,,,,,,
15106,325,75,35707.333,7698.0,1946.019,21877.138,9029.933,522.775,25098.665,13830.195
15106,3254,13,11354.074,3459.0,914.59,7074.047,4558.097,294.08,8249.522,4280.027
15106,327,139,4730.71,3907.0,752.791,2857.661,3642.862,294.361,3142.239,1873.049
15106,3273,44,378.558,297.0,32.715,305.429,123.749,12.385,317.228,73.129
15106,3274,14,5.542,41.0,1.108,2.818,1.5,0.123,2.82,2.724
15106,331,8,495.52,282.0,55.409,428.186,206.951,7.418,431.922,67.334
15106,3312,5,,,,,,,,
15106,33122,5,,,,,,,,
15106,43,1784,15845.786,14651.0,1898.285,4455.609,8530.618,785.942,41040.106,11390.177
15106,431,437,5380.257,4853.0,733.99,1013.299,1040.216,116.76,12732.761,4366.958
15106,4311,425,4427.559,4369.0,681.061,705.264,947.636,105.83,11284.255,3722.295
15106,43111,38,1043.915,1935.0,295.544,165.047,114.411,7.282,5102.533,878.868
15106,43112,25,330.843,115.0,8.884,11.014,46.314,4.899,685.254,319.829
15106,431121,13,202.893,63.0,5.572,6.689,39.472,3.381,220.798,196.204
15106,431122,10,,,,,,,,
15106,43113,298,648.303,849.0,55.461,130.412,233.443,15.712,1668.841,517.891
15106,43114,14,817.929,184.0,29.175,14.492,31.797,5.387,1015.27,803.437
15106,43116,10,442.41,158.0,31.246,115.651,49.419,7.943,344.314,326.759
15106,43117,2,,,,,,,,
15106,4312,12,952.698,484.0,52.929,308.035,92.58,10.93,1448.506,644.663
15106,43121,12,952.698,484.0,52.929,308.035,92.58,10.93,1448.506,644.663
15106,431211,9,926.448,431.0,45.918,303.553,86.597,10.478,1421.359,622.895
15106,433,62,790.964,639.0,82.028,115.447,74.981,4.174,1599.093,675.517
15106,4331,25,464.778,302.0,50.725,69.702,57.626,1.937,1112.036,395.076
15106,46,25109,21655.505,65744.0,4103.702,5452.028,8602.619,717.372,56650.0,16203.477
15106,461,11884,4803.0,21813.0,458.65,792.977,1605.005,140.553,8379.371,4010.023
15106,4611,11553,4668.047,21155.0,428.039,757.84,1564.33,136.747,8125.231,3910.207
15106,46111,6309,1096.846,10499.0,67.602,193.37,710.33,55.493,1853.18,903.476
15106,46112,1672,1053.303,3264.0,109.771,129.566,268.855,27.879,1937.391,923.737
15106,461121,737,605.169,1683.0,61.42,73.889,218.056,21.345,924.59,531.28
15106,461122,899,433.529,1502.0,46.672,52.645,46.608,5.864,988.058,380.884
15106,46113,1592,1362.051,3282.0,104.66,226.152,200.263,21.207,2449.144,1135.899
15106,46115,310,428.141,922.0,48.335,54.793,106.562,10.552,901.699,373.348
15106,4612,331,134.953,658.0,30.611,35.137,40.675,3.806,254.14,99.816
15106,46121,327,134.436,652.0,30.594,34.801,40.548,3.792,253.308,99.635
15106,461213,109,37.755,222.0,10.599,14.214,8.531,0.564,59.399,23.541
15106,462,323,,,,,,,,
15106,4621,302,3130.423,4573.0,794.504,1228.018,1331.888,123.077,12649.075,1902.405
15106,46211,302,3130.423,4573.0,794.504,1228.018,1331.888,123.077,12649.075,1902.405
15106,464,1117,1403.447,4097.0,355.564,323.063,234.113,24.455,2724.431,1080.384
15106,4641,1117,1403.447,4097.0,355.564,323.063,234.113,24.455,2724.431,1080.384
15106,46411,845,1255.293,3485.0,319.995,280.601,176.014,17.42,2544.94,974.692
15106,467,1895,1919.556,5431.0,388.935,482.753,1009.252,95.295,4721.77,1436.803
15106,4671,1895,1919.556,5431.0,388.935,482.753,1009.252,95.295,4721.77,1436.803
15106,48-49,227,15484.014,15405.0,2197.778,8533.728,9641.868,1607.705,9375.59,6950.286
15106,481,20,,,,,,,,
15106,485,35,1369.724,3287.0,432.598,566.655,2093.317,381.535,605.842,803.069
15106,4852,6,,,,,,,,
16043,31-33,293,7490.795,4870.0,754.072,5117.429,2048.371,114.258,5591.343,2373.366
16043,311,164,7292.028,4419.0,724.569,5002.147,1935.818,105.404,5453.011,2289.881
16043,3114,23,6798.678,3790.0,655.016,4656.325,1792.749,92.689,5091.301,2142.353
16043,3115,22,254.777,155.0,19.972,199.905,21.633,2.201,201.127,54.872
16043,31151,10,249.721,130.0,19.026,196.506,17.67,1.875,197.728,53.215
16043,3116,2,,,,,,,,
16043,31161,2,,,,,,,,
16043,311613,1,,,,,,,,
16043,3118,99,116.534,312.0,17.569,68.955,51.322,3.916,68.979,47.579
16043,31181,39,,,,,,,,
16043,311812,37,,,,,,,,
16043,31183,59,75.835,176.0,11.243,45.993,39.518,2.877,46.017,29.842
16043,3119,15,,,,,,,,
16043,312,9,23.682,76.0,5.12,16.832,32.042,2.39,18.472,6.85
16043,3121,9,23.682,76.0,5.12,16.832,32.042,2.39,18.472,6.85
16043,31211,9,23.682,76.0,5.12,16.832,32.042,2.39,18.472,6.85
16043,327,12,5.329,24.0,0.946,2.768,3.065,0.232,2.768,2.561
16043,3273,1,,,,,,,,
16043,3274,1,,,,,,,,
16043,331,2,,,,,,,,
16043,3312,2,,,,,,,,
16043,33122,2,,,,,,,,
16043,43,65,1793.103,3957.0,434.64,411.087,368.418,37.205,3476.961,1382.016
16043,431,14,1489.332,3636.0,395.965,280.208,180.475,17.848,2060.186,1209.124
16043,4311,10,960.277,3371.0,359.75,132.689,118.1,10.841,1328.472,827.588
16043,43111,2,,,,,,,,
16043,43113,6,,,,,,,,
16043,4312,4,529.055,265.0,36.215,147.519,62.375,7.007,731.714,381.536
16043,43121,4,529.055,265.0,36.215,147.519,62.375,7.007,731.714,381.536
16043,431211,3,,,,,,,,
16043,433,1,,,,,,,,
16043,46,1126,1055.254,2948.0,180.327,281.575,559.061,43.83,3312.633,773.679
16043,461,622,325.735,1434.0,31.622,61.134,202.483,16.011,489.319,264.601
16043,4611,603,319.086,1401.0,30.532,60.293,198.833,15.592,474.624,258.793
16043,46111,427,111.051,833.0,7.358,18.638,126.558,7.819,199.837,92.413
16043,46112,61,43.779,161.0,6.064,5.653,20.28,1.865,95.806,38.126
16043,461121,43,34.694,125.0,5.054,4.525,17.809,1.676,79.547,30.169
16043,461122,13,6.649,27.0,0.763,0.667,2.076,0.123,10.756,5.982
16043,46113,51,28.413,216.0,9.187,8.367,17.029,1.758,68.43,20.046
16043,46115,15,15.025,84.0,4.936,2.371,11.696,1.065,32.521,12.654
16043,4612,19,6.649,33.0,1.09,0.841,3.65,0.419,14.695,5.808
16043,46121,19,6.649,33.0,1.09,0.841,3.65,0.419,14.695,5.808
16043,461213,8,,,,,,,,
16043,462,17,293.509,298.0,57.324,108.686,57.337,5.731,1296.281,184.823
16043,4621,16,,,,,,,,
16043,46211,16,,,,,,,,
16043,464,45,51.657,173.0,14.76,9.649,15.416,0.901,144.048,42.008
16043,4641,45,51.657,173.0,14.76,9.649,15.416,0.901,144.048,42.008
16043,46411,44,,,,,,,,
16043,467,64,189.186,259.0,25.731,25.439,173.231,13.198,349.607,163.747
16043,4671,64,189.186,259.0,25.731,25.439,173.231,13.198,349.607,163.747
16043,48-49,8,596.276,800.0,79.53,235.299,265.555,57.346,267.455,360.977
16043,485,1,,,,,,,,
16053,31-33,4773,46044.16,25634.0,3148.762,29996.79,11298.638,846.05,31719.975,16047.37
16053,311,1822,16476.171,8865.0,998.767,11569.8,3866.762,290.166,12273.334,4906.371
16053,3114,23,2422.657,1582.0,311.941,1621.111,1109.913,73.502,1743.814,801.546
16053,3115,135,93.692,479.0,41.891,121.304,38.042,3.583,132.28,-27.612
16053,31151,12,6.989,117.0,28.385,68.742,4.195,0.511,79.441,-61.753
16053,3116,19,101.489,113.0,11.449,65.7,17.114,2.029,65.78,35.789
16053,31161,19,101.489,113.0,11.449,65.7,17.114,2.029,65.78,35.789
16053,311612,1,,,,,,,,
16053,311613,4,,,,,,,,
16053,3118,1551,1254.385,4321.0,196.18,752.362,380.079,33.271,759.538,502.023
16053,31181,576,610.53,2071.0,112.31,369.897,193.032,17.739,373.969,240.633
16053,311811,1,,,,,,,,
16053,311812,549,586.63,1972.0,107.309,356.792,180.221,16.023,360.762,229.838
16053,31183,966,551.203,2070.0,65.623,337.703,181.098,14.703,339.968,213.5
16053,3119,40,204.031,343.0,26.68,144.925,52.435,5.169,155.595,59.106
16053,31192,2,,,,,,,,
16053,312,64,10471.939,1207.0,264.145,5864.552,601.8,54.276,5963.711,4607.387
16053,3121,64,10471.939,1207.0,264.145,5864.552,601.8,54.276,5963.711,4607.387
16053,31211,57,10442.318,1149.0,254.34,5848.693,587.53,53.797,5947.761,4593.625
16053,325,64,2997.742,1493.0,247.56,1849.465,847.979,43.655,1957.181,1148.277
16053,3254,12,110.852,253.0,26.776,76.265,30.396,2.96,82.345,34.587
16053,327,846,920.258,2068.0,105.578,588.859,207.192,17.359,605.017,331.399
16053,3273,59,386.286,335.0,61.865,256.24,86.654,6.127,266.206,130.046
16053,3274,8,1.819,20.0,0.241,1.095,0.544,0.064,1.098,0.724
16053,331,12,308.566,306.0,78.669,186.63,85.667,4.682,212.749,121.936
16053,3312,5,,,,,,,,
16053,33122,3,,,,,,,,
16053,43,1477,14612.575,15015.0,1970.348,3297.042,4614.4,442.654,35841.977,11315.533
16053,431,429,6886.47,7191.0,1038.049,1270.808,1766.674,186.675,15720.61,5615.662
16053,4311,400,5637.149,6165.0,908.543,814.876,1617.355,178.2,13393.851,4822.273
16053,43111,45,1092.204,1957.0,229.018,205.322,324.263,29.885,3925.307,886.882
16053,43112,36,349.521,273.0,31.19,37.364,224.833,28.821,963.407,312.157
16053,431121,22,232.574,168.0,18.8,26.342,198.798,25.353,512.555,206.232
16053,431122,10,107.885,91.0,11.237,8.625,23.029,3.217,427.472,99.26
16053,43113,226,851.51,1055.0,81.354,121.692,413.403,41.586,1751.352,729.818
16053,43114,10,,,,,,,,
16053,43116,20,1209.203,1016.0,162.002,88.582,283.098,25.349,2982.873,1120.621
16053,43117,4,,,,,,,,
16053,4312,29,1249.321,1026.0,129.506,455.932,149.319,8.475,2326.759,793.389
16053,43121,26,,,,,,,,
16053,431211,17,995.156,886.0,113.559,329.878,116.437,5.607,1442.219,665.278
16053,433,70,721.981,862.0,110.305,229.359,252.534,23.146,1489.017,492.622
16053,4331,22,136.577,200.0,23.289,16.277,208.105,16.464,548.789,120.3
16053,46,18703,22902.144,56850.0,4071.564,5307.73,9077.32,746.016,56961.526,17594.414
16053,461,7511,3915.905,16536.0,384.338,588.32,1999.284,164.508,6015.52,3327.585
16053,4611,7099,3750.198,15671.0,351.917,551.522,1938.63,158.738,5710.736,3198.676
16053,46111,3963,1509.709,8243.0,89.785,230.416,905.085,70.996,2191.254,1279.293
16053,46112,1040,961.325,2428.0,107.087,110.069,330.161,28.859,1385.725,851.256
16053,461121,484,750.009,1416.0,78.261,80.208,252.256,21.374,1015.706,669.801
16053,461122,437,126.014,756.0,15.511,15.68,55.682,5.287,225.753,110.334
16053,46113,843,608.664,1862.0,46.492,81.746,332.976,27.724,1107.484,526.918
16053,46115,212,258.953,745.0,38.364,40.114,89.44,7.881,427.925,218.839
16053,4612,412,165.707,865.0,32.421,36.798,60.654,5.77,304.784,128.909
16053,46121,395,162.239,836.0,31.524,35.189,59.853,5.616,300.303,127.05
16053,461213,59,20.861,109.0,4.039,3.617,9.038,0.851,27.376,17.244
16053,462,314,6345.02,7800.0,1326.142,1683.798,2061.475,149.703,17610.197,4661.222
16053,4621,291,4538.926,5511.0,951.21,1374.119,1594.384,127.769,14493.878,3164.807
16053,46211,291,4538.926,5511.0,951.21,1374.119,1594.384,127.769,14493.878,3164.807
16053,464,1102,1290.8,4260.0,370.19,305.218,314.901,28.866,2873.298,985.582
16053,4641,1102,1290.8,4260.0,370.19,305.218,314.901,28.866,2873.298,985.582
16053,46411,881,1131.176,3693.0,332.554,263.698,214.333,18.558,2683.557,867.478
16053,467,1838,1737.534,5075.0,329.776,329.373,1096.047,113.624,3468.049,1408.161
16053,4671,1838,1737.534,5075.0,329.776,329.373,1096.047,113.624,3468.049,1408.161
16053,48-49,139,4625.951,6561.0,1173.986,2272.233,2529.444,295.952,2373.239,2353.718
