ciudad,codigo,UE,A111A,H001A,J000A,A121A,Q000A,Q000B,A700A,A131A
13077,4671,277,108.737,718.0,25.976,27.857,47.822,6.098,351.947,80.88
13077,48-49,29,388.921,2218.0,70.472,213.754,327.24,23.277,227.617,175.167
13077,485,11,266.608,2000.0,53.827,138.185,233.813,8.849,150.104,128.423
13077,4852,1,,,,,,,,
14039,31-33,8256,103544.939,108945.0,10301.646,74371.672,27813.524,2211.495,83094.373,29173.267
14039,311,2078,28636.758,25890.0,2495.726,22331.797,7191.318,467.172,28633.1,6304.961
14039,3114,31,1384.792,775.0,89.001,1239.294,215.299,13.412,1258.33,145.498
14039,3115,311,5121.883,5026.0,675.882,4104.395,1809.503,97.494,4191.572,1017.488
14039,31151,22,4610.974,4306.0,664.694,3803.899,1620.189,86.147,3822.768,807.075
14039,3116,36,2827.305,6241.0,789.782,1778.43,774.863,63.722,1810.316,1048.875
14039,31161,36,2827.305,6241.0,789.782,1778.43,774.863,63.722,1810.316,1048.875
14039,311612,6,,,,,,,,
14039,311613,19,2511.132,5606.0,757.775,1569.621,588.569,49.044,1599.577,941.511
14039,3118,1364,1599.671,5421.0,168.23,1086.949,641.798,50.95,1112.566,512.722
14039,31181,603,762.817,2800.0,115.006,464.673,305.607,26.935,484.778,298.144
14039,311811,1,,,,,,,,
14039,311812,602,,,,,,,,
14039,31183,746,562.877,2169.0,48.372,347.562,208.147,17.917,350.126,215.315
14039,3119,190,1278.881,1639.0,128.346,978.654,333.125,22.994,984.845,300.227
14039,31192,5,,,,,,,,
14039,312,380,9264.762,4392.0,630.932,3874.683,2954.367,176.943,4173.706,5390.079
14039,3121,380,9264.762,4392.0,630.932,3874.683,2954.367,176.943,4173.706,5390.079
14039,31211,348,2692.753,2396.0,158.78,951.903,677.504,74.029,987.997,1740.85
14039,325,221,18260.561,11477.0,2357.063,13533.437,4565.296,458.238,13965.563,4727.124
14039,3254,56,13954.37,7743.0,1964.693,10293.23,3378.033,345.189,10610.8,3661.14
14039,327,108,803.834,1219.0,78.254,620.621,1006.995,61.832,643.759,183.213
14039,3273,20,249.86,449.0,30.78,216.573,426.889,22.133,218.901,33.287
14039,3274,9,29.315,51.0,3.079,11.223,7.845,0.879,11.229,18.092
14039,331,33,8303.489,2565.0,123.74,6224.822,1048.577,59.886,6264.961,2078.667
14039,3312,11,3099.836,1280.0,44.497,2523.806,126.732,9.045,2536.275,576.03
14039,33122,9,,,,,,,,
14039,43,5193,20530.117,50197.0,4137.82,7121.563,7471.611,813.915,70375.566,13408.554
14039,431,1184,6451.728,14763.0,1054.839,2433.222,1621.197,195.705,24181.12,4018.506
14039,4311,1129,5896.278,12727.0,921.736,2274.878,1373.687,176.085,23194.744,3621.4
14039,43111,182,908.685,2483.0,134.174,385.249,229.998,32.365,6455.638,523.436
14039,43112,61,373.046,1166.0,83.956,134.154,145.755,15.043,1290.242,238.892
14039,431121,44,271.492,701.0,53.716,90.431,98.911,12.421,874.152,181.061
14039,431122,9,61.684,394.0,26.139,21.876,30.692,1.412,300.98,39.808
14039,43113,611,1324.406,3232.0,143.822,542.423,486.363,63.599,5271.478,781.983
14039,43114,13,,,,,,,,
14039,43116,22,79.591,770.0,57.309,42.955,68.968,7.644,430.523,36.636
14039,43117,8,,,,,,,,
14039,4312,55,555.45,2036.0,133.103,158.344,247.51,19.619,986.376,397.106
14039,43121,54,,,,,,,,
14039,431211,21,419.88,1741.0,113.166,115.937,168.873,11.585,734.671,303.943
14039,433,593,2085.808,5728.0,371.617,559.997,1183.271,63.309,6803.416,1525.811
14039,4331,109,950.791,2223.0,148.74,157.527,128.772,19.369,2956.161,793.264
14039,46,37628,21149.012,120414.0,3130.356,8286.824,18774.643,1810.325,67463.468,12862.188
14039,461,14481,3628.656,31229.0,395.561,972.079,1672.3,141.092,9684.628,2656.577
14039,4611,13590,3363.911,29190.0,375.961,837.398,1492.421,125.145,8770.773,2526.513
14039,46111,7487,1304.536,13990.0,48.061,277.026,698.625,47.404,2373.126,1027.51
14039,46112,1630,721.988,4369.0,107.076,157.181,300.367,26.309,2282.133,564.807
14039,461121,928,490.768,3013.0,83.591,114.885,253.928,21.775,1569.698,375.883
14039,461122,552,190.921,988.0,14.527,29.242,30.705,2.764,614.576,161.679
14039,46113,1878,457.839,3864.0,41.899,160.118,117.973,13.411,1636.671,297.721
14039,46115,554,281.437,1622.0,34.192,59.509,112.906,11.865,832.784,221.928
14039,4612,891,264.745,2039.0,19.6,134.681,179.879,15.947,913.855,130.064
14039,46121,882,262.406,2025.0,19.282,133.444,179.528,15.905,910.179,128.962
14039,461213,198,28.596,360.0,2.962,12.038,15.697,1.269,50.378,16.558
14039,462,498,3064.856,10406.0,198.203,1409.603,2487.533,183.645,11582.161,1655.253
14039,4621,460,1921.369,6237.0,89.616,1014.837,1566.8,137.633,9494.933,906.532
14039,46211,460,1921.369,6237.0,89.616,1014.837,1566.8,137.633,9494.933,906.532
14039,464,2103,1930.442,8916.0,403.688,740.257,833.2,74.501,5321.51,1190.185
14039,4641,2103,1930.442,8916.0,403.688,740.257,833.2,74.501,5321.51,1190.185
14039,46411,1597,1724.532,7481.0,352.915,652.217,739.09,65.187,4908.74,1072.315
14039,467,2639,1843.108,8887.0,348.935,578.598,1500.87,224.208,4836.595,1264.51
14039,4671,2639,1843.108,8887.0,348.935,578.598,1500.87,224.208,4836.595,1264.51
14039,48-49,408,7770.127,17123.0,1399.337,4853.716,5746.674,848.796,5029.407,2916.411
14039,481,1,,,,,,,,
14039,485,42,1834.47,5524.0,511.661,980.247,3350.035,473.926,1043.986,854.223
14039,4852,17,655.641,2034.0,182.069,350.724,792.375,139.089,383.139,304.917
14093,31-33,703,4092.435,5516.0,261.762,3193.176,1120.544,82.43,3660.741,899.259
14093,311,188,2352.338,1636.0,74.46,1943.966,600.846,37.335,2304.418,408.372
14093,3114,2,,,,,,,,
14093,3115,32,285.575,296.0,22.125,267.87,123.784,9.216,309.614,17.705
14093,31151,12,277.759,243.0,21.632,264.523,116.236,8.67,306.161,13.236
14093,3116,6,,,,,,,,
14093,31161,6,,,,,,,,
14093,311613,3,,,,,,,,
14093,3118,111,126.004,428.0,13.956,79.863,41.665,3.71,80.375,46.141
14093,31181,46,42.882,188.0,4.728,23.236,21.48,1.815,23.537,19.646
14093,311812,46,42.882,188.0,4.728,23.236,21.48,1.815,23.537,19.646
14093,31183,65,83.122,240.0,9.228,56.627,20.185,1.895,56.838,26.495
14093,3119,13,506.787,242.0,6.381,445.439,128.295,1.095,448.652,61.348
14093,312,21,240.148,362.0,4.605,201.522,145.675,11.099,236.257,38.626
14093,3121,21,240.148,362.0,4.605,201.522,145.675,11.099,236.257,38.626
14093,31211,15,11.799,72.0,2.724,5.546,10.718,0.936,5.714,6.253
14093,325,7,144.334,245.0,32.359,70.982,26.856,1.765,71.426,73.352
14093,3254,2,,,,,,,,
14093,327,29,112.236,163.0,0.559,104.668,94.004,6.489,105.242,7.568
14093,3273,4,,,,,,,,
14093,3274,4,0.686,10.0,0.038,0.447,0.004,0.0,0.447,0.239
14093,331,1,,,,,,,,
14093,3312,1,,,,,,,,
14093,43,277,1181.751,2923.0,175.376,506.549,834.327,100.341,4357.313,675.202
14093,431,58,661.513,1541.0,108.295,229.663,405.962,37.56,2272.035,431.85
14093,4311,48,518.27,1141.0,81.226,176.268,272.274,25.193,1950.467,342.002
14093,43111,14,16.483,121.0,5.674,7.017,25.001,1.492,160.538,9.466
14093,43112,2,,,,,,,,
14093,431121,1,,,,,,,,
14093,43114,2,,,,,,,,
14093,43116,10,119.934,321.0,22.414,26.948,96.342,3.923,787.861,92.986
14093,43117,2,,,,,,,,
14093,4312,10,143.243,400.0,27.069,53.395,133.688,12.368,321.568,89.848
14093,43121,8,,,,,,,,
14093,431211,2,,,,,,,,
14093,433,11,10.617,68.0,1.556,127.391,17.22,1.18,163.794,-116.774
14093,4331,5,8.423,49.0,1.035,126.587,16.278,0.946,154.973,-118.164
14093,46,2815,909.666,7563.0,167.071,277.033,750.845,58.766,3244.52,632.633
14093,461,1277,220.737,2817.0,25.053,63.146,127.15,11.964,648.297,157.591
14093,4611,1206,200.732,2648.0,23.298,58.226,121.301,11.348,608.705,142.506
14093,46111,824,101.701,1690.0,7.332,24.43,62.716,4.884,236.076,77.271
14093,46112,144,43.653,375.0,8.269,15.143,29.111,2.873,191.044,28.51
14093,461121,102,28.196,272.0,5.791,8.276,18.488,1.858,81.734,19.92
14093,461122,25,3.039,48.0,0.343,0.863,2.854,0.282,8.804,2.176
14093,46113,73,17.331,185.0,1.485,4.645,6.402,0.758,41.296,12.686
14093,46115,22,13.623,71.0,2.06,7.73,10.021,0.95,94.259,5.893
14093,4612,71,20.005,169.0,1.755,4.92,5.849,0.616,39.592,15.085
14093,46121,71,20.005,169.0,1.755,4.92,5.849,0.616,39.592,15.085
14093,461213,12,0.512,21.0,0.086,0.155,0.727,0.046,1.546,0.357
14093,462,43,,,,,,,,
14093,4621,41,,,,,,,,
14093,46211,41,,,,,,,,
14093,464,127,84.935,657.0,30.289,22.522,45.788,2.616,437.309,62.413
14093,4641,127,84.935,657.0,30.289,22.522,45.788,2.616,437.309,62.413
14093,46411,107,82.388,622.0,29.714,21.328,44.21,2.409,432.048,61.06
14093,467,184,52.985,510.0,14.976,12.295,46.21,5.795,147.512,40.69
14093,4671,184,52.985,510.0,14.976,12.295,46.21,5.795,147.512,40.69
14093,48-49,32,423.759,727.0,37.851,362.254,381.846,85.769,376.396,61.505
14093,485,4,79.776,54.0,3.256,74.777,22.443,3.465,75.177,4.999
14093,4852,1,,,,,,,,
15106,31-33,3513,186637.99,68318.0,7046.187,136940.855,60730.319,3221.864,141152.044,49697.135
15106,311,1517,29404.367,14050.0,1596.533,14812.485,6748.014,540.217,15866.249,14591.882
15106,3114,4,,,,,,,,
15106,3115,68,813.277,316.0,24.043,656.155,89.163,7.825,656.167,157.122
15106,31151,2,,,,,,,,
15106,3116,6,212.582,182.0,41.177,156.959,30.454,0.691,160.87,55.623
15106,31161,6,212.582,182.0,41.177,156.959,30.454,0.691,160.87,55.623
15106,311613,3,209.645,148.0,40.244,156.143,27.62,0.508,160.049,53.502
15106,3118,1360,11108.301,8313.0,745.815,5340.127,1825.261,132.344,5926.823,5768.174
15106,31181,386,7590.058,3199.0,465.771,2705.011,743.14,46.924,2710.497,4885.047
15106,311811,3,,,,,,,,
15106,311812,383,,,,,,,,
15106,31183,968,275.821,1830.0,15.943,151.246,61.497,5.707,151.545,124.575
15106,3119,47,11456.553,2293.0,502.087,4637.984,1912.146,174.459,4747.074,6818.569
15106,31192,1,,,,,,,,
15106,312,131,21220.952,2825.0,279.374,15088.972,5903.329,227.604,15254.71,6131.98
15106,3121,131,21220.952,2825.0,279.374,15088.972,5903.329,227.604,15254.71,6131.98
15106,31211,128,,,,,,,,
15106,325,59,31513.45,8551.0,1126.735,24114.52,7458.576,437.307,25214.802,7398.93
15106,3254,12,15890.451,4292.0,248.484,12695.122,3832.688,186.232,13298.292,3195.329
15106,327,96,3118.786,4395.0,43.397,2564.455,1544.454,119.575,3270.487,554.331
15106,3273,46,380.011,410.0,42.147,295.461,495.964,30.383,326.359,84.55
15106,3274,1,,,,,,,,
15106,331,7,73.904,250.0,15.265,59.039,34.85,2.807,60.409,14.865
15106,3312,2,,,,,,,,
15106,33122,2,,,,,,,,
15106,43,1521,5952.444,12671.0,960.896,2114.252,3233.078,204.581,20349.339,3838.192
15106,431,419,3061.596,4785.0,361.924,964.402,634.761,64.416,9913.982,2097.194
15106,4311,401,1924.011,3768.0,241.934,658.939,518.434,48.693,8257.957,1265.072
15106,43111,40,611.362,1272.0,99.212,115.114,30.43,2.997,4934.039,496.248
15106,43112,21,37.465,107.0,3.655,5.744,9.263,0.973,146.315,31.721
15106,431121,11,23.774,58.0,2.532,2.672,5.796,0.734,73.673,21.102
15106,431122,9,,,,,,,,
15106,43113,283,183.845,918.0,25.002,43.231,198.349,12.255,472.209,140.614
15106,43114,10,11.405,44.0,2.036,6.711,74.436,4.379,52.942,4.694
15106,43116,9,310.479,216.0,6.262,191.612,104.597,12.16,1052.275,118.867
15106,43117,2,,,,,,,,
15106,4312,18,1137.585,1017.0,119.99,305.463,116.327,15.723,1656.025,832.122
15106,43121,18,1137.585,1017.0,119.99,305.463,116.327,15.723,1656.025,832.122
15106,431211,14,1038.097,788.0,108.09,256.239,44.278,6.975,1438.27,781.858
15106,433,67,150.435,680.0,31.278,43.083,30.884,3.389,448.775,107.352
15106,4331,17,9.476,140.0,4.907,9.649,0.981,0.166,59.596,-0.173
15106,46,19525,7416.118,47953.0,871.957,2646.692,4923.279,330.794,23343.639,4769.426
15106,461,9256,1235.897,16176.0,114.743,311.389,645.56,46.375,2786.882,924.508
15106,4611,9058,1172.551,15510.0,104.367,249.766,630.199,45.423,2454.948,922.785
15106,46111,5356,456.183,8407.0,18.095,83.422,233.788,16.833,849.343,372.761
15106,46112,1248,243.147,2280.0,28.749,49.476,75.819,7.372,611.638,193.671
15106,461121,648,137.023,1326.0,20.007,29.964,60.971,5.72,355.272,107.059
15106,461122,575,100.897,903.0,8.252,18.163,13.741,1.538,247.442,82.734
15106,46113,1163,230.702,2221.0,17.667,54.542,178.314,11.017,429.763,176.16
15106,46115,218,86.459,632.0,11.845,21.194,62.476,3.483,268.012,65.265
15106,4612,198,63.346,666.0,10.376,61.623,15.361,0.952,331.934,1.723
15106,46121,195,,,,,,,,
15106,461213,100,20.938,299.0,1.064,40.665,5.108,0.405,162.421,-19.727
15106,462,259,2218.48,4514.0,145.619,800.361,1663.88,82.796,7007.876,1418.119
15106,4621,241,1738.084,3427.0,106.84,676.411,1342.045,71.641,6128.438,1061.673
15106,46211,241,1738.084,3427.0,106.84,676.411,1342.045,71.641,6128.438,1061.673
15106,464,738,388.27,2485.0,56.206,150.121,119.257,12.349,1256.267,238.149
15106,4641,738,388.27,2485.0,56.206,150.121,119.257,12.349,1256.267,238.149
15106,46411,564,346.764,2064.0,45.941,131.596,99.695,10.351,1183.754,215.168
15106,467,1256,604.476,3417.0,98.739,275.271,495.58,40.001,1357.915,329.205
15106,4671,1256,604.476,3417.0,98.739,275.271,495.58,40.001,1357.915,329.205
15106,48-49,154,17037.551,24649.0,2301.702,12760.431,12225.268,2420.154,13371.812,4277.12
15106,481,10,13839.21,11654.0,1403.217,10832.18,9952.256,2013.71,11350.527,3007.03
15106,485,28,811.76,7367.0,410.24,237.015,766.506,167.75,250.086,574.745
15106,4852,12,597.495,6280.0,344.475,140.281,258.293,52.567,147.738,457.214
16043,31-33,242,3910.494,3254.0,227.458,2951.413,648.11,42.641,3148.092,959.081
16043,311,115,3668.129,2693.0,190.158,2780.981,403.301,28.397,2977.417,887.148
16043,3114,20,2241.522,2262.0,167.351,1621.091,279.392,19.427,1786.118,620.431
16043,3115,13,13.105,66.0,1.813,7.877,5.326,0.633,7.886,5.228
16043,31151,5,10.469,52.0,1.724,5.707,5.022,0.598,5.711,4.762
16043,3116,1,,,,,,,,
16043,31161,1,,,,,,,,
16043,3118,73,51.744,201.0,4.749,29.863,26.584,2.03,30.08,21.881
16043,31181,17,,,,,,,,
16043,311812,17,,,,,,,,
16043,31183,55,44.665,142.0,4.219,26.238,23.554,1.812,26.45,18.427
16043,3119,4,2.812,17.0,1.153,0.982,1.052,0.124,0.982,1.83
16043,312,9,146.661,216.0,28.839,97.786,207.477,11.181,97.888,48.875
16043,3121,9,146.661,216.0,28.839,97.786,207.477,11.181,97.888,48.875
16043,31211,9,146.661,216.0,28.839,97.786,207.477,11.181,97.888,48.875
16043,327,17,5.91,36.0,0.834,4.612,3.587,0.289,4.617,1.298
16043,3273,2,,,,,,,,
16043,3274,1,,,,,,,,
16043,43,63,625.442,1213.0,141.38,239.183,196.881,26.212,1655.793,386.259
16043,431,11,516.429,721.0,111.801,189.453,74.865,12.317,842.812,326.976
16043,4311,7,9.998,185.0,4.486,6.113,4.701,0.489,62.289,3.885
16043,43111,1,,,,,,,,
16043,43113,3,,,,,,,,
16043,4312,4,506.431,536.0,107.315,183.34,70.164,11.828,780.523,323.091
16043,43121,4,506.431,536.0,107.315,183.34,70.164,11.828,780.523,323.091
16043,431211,3,,,,,,,,
16043,433,3,27.777,131.0,8.529,4.752,7.319,0.928,172.677,23.025
16043,4331,2,,,,,,,,
16043,46,974,319.351,2364.0,25.102,103.573,301.315,26.289,1014.2,215.778
16043,461,642,92.76,1280.0,6.291,29.023,70.152,8.292,211.065,63.737
16043,4611,605,68.11,1192.0,5.176,17.417,40.733,3.114,171.449,50.693
16043,46111,441,39.681,851.0,2.635,11.527,28.428,2.083,105.223,28.154
16043,46112,62,14.432,134.0,0.809,3.016,3.786,0.419,39.646,11.416
16043,461121,45,12.164,108.0,0.731,2.777,3.44,0.385,34.744,9.387
16043,461122,13,1.572,18.0,0.034,0.195,0.131,0.016,4.216,1.377
16043,46113,43,3.267,79.0,1.036,1.087,1.634,0.159,10.279,2.18
16043,46115,11,6.643,25.0,0.26,0.355,1.423,0.094,6.798,6.288
16043,4612,37,24.65,88.0,1.115,11.606,29.419,5.178,39.616,13.044
16043,46121,37,24.65,88.0,1.115,11.606,29.419,5.178,39.616,13.044
16043,461213,5,,,,,,,,
16043,462,10,103.202,230.0,1.03,26.682,36.863,5.461,466.524,76.52
16043,4621,8,,,,,,,,
16043,46211,8,,,,,,,,
16043,464,41,20.091,170.0,6.171,5.434,5.352,0.367,52.278,14.657
16043,4641,41,20.091,170.0,6.171,5.434,5.352,0.367,52.278,14.657
16043,46411,41,20.091,170.0,6.171,5.434,5.352,0.367,52.278,14.657
16043,467,35,51.921,149.0,2.307,15.691,134.605,8.232,63.785,36.23
16043,4671,35,51.921,149.0,2.307,15.691,134.605,8.232,63.785,36.23
16043,48-49,5,,,,,,,,
16053,31-33,4141,15142.14,18843.0,1149.695,11639.581,10753.679,522.227,12143.301,3502.559
16053,311,1593,6789.769,5757.0,250.132,5344.251,1363.52,119.392,5494.155,1445.518
16053,3114,12,488.987,825.0,57.566,378.74,255.354,13.2,380.89,110.247
16053,3115,92,24.291,179.0,2.682,14.08,10.344,0.911,14.296,10.211
16053,31151,3,1.226,6.0,0.038,1.059,0.14,0.019,1.06,0.167
16053,3116,8,,,,,,,,
16053,31161,8,,,,,,,,
16053,311613,2,,,,,,,,
16053,3118,1403,450.909,3208.0,37.816,269.665,145.421,13.185,271.182,181.244
16053,31181,420,169.657,1290.0,19.198,100.573,59.28,5.775,101.14,69.084
16053,311812,420,169.657,1290.0,19.198,100.573,59.28,5.775,101.14,69.084
16053,31183,976,276.456,1897.0,17.936,166.012,83.316,7.188,166.916,110.444
16053,3119,30,114.074,321.0,11.533,98.641,56.947,6.105,99.275,15.433
16053,31192,1,,,,,,,,
16053,312,78,554.122,882.0,112.344,311.774,4459.864,44.052,328.54,242.348
16053,3121,78,554.122,882.0,112.344,311.774,4459.864,44.052,328.54,242.348
16053,31211,76,,,,,,,,
16053,325,40,1516.454,1057.0,145.655,1235.548,602.258,49.656,1362.507,280.906
16053,3254,7,234.886,156.0,5.8,187.921,121.069,9.967,189.344,46.965
16053,327,728,285.391,1699.0,11.937,193.014,78.918,9.756,194.216,92.377
16053,3273,40,136.628,212.0,8.5,90.562,52.813,7.707,91.655,46.066
16053,3274,10,1.258,19.0,0.065,0.646,0.955,0.095,0.646,0.612
16053,331,2,,,,,,,,
16053,43,1230,5230.526,11586.0,663.075,1998.473,2369.541,221.532,16181.043,3232.053
16053,431,342,3117.135,5858.0,360.804,1148.237,911.604,101.421,9214.86,1968.898
16053,4311,321,1897.694,4662.0,257.157,817.771,683.535,73.056,7445.03,1079.923
16053,43111,40,341.907,1309.0,57.814,218.5,158.121,23.249,3734.745,123.407
16053,43112,17,60.118,174.0,11.438,15.401,8.313,1.144,230.164,44.717
16053,431121,9,22.929,111.0,6.962,6.483,7.347,0.952,105.177,16.446
16053,431122,4,,,,,,,,
16053,43113,192,145.143,613.0,14.054,55.18,74.643,7.53,399.848,89.963
16053,43114,8,,,,,,,,
16053,43116,15,330.676,611.0,24.649,133.772,101.844,15.625,766.343,196.904
16053,43117,2,,,,,,,,
16053,4312,21,1219.441,1196.0,103.647,330.466,228.069,28.365,1769.83,888.975
16053,43121,18,,,,,,,,
16053,431211,13,998.934,812.0,62.513,239.972,108.355,14.739,1186.389,758.962
16053,433,89,367.714,826.0,65.25,92.244,69.359,11.331,959.438,275.47
16053,4331,28,243.085,426.0,39.803,43.615,29.641,4.399,551.499,199.47
16053,46,15166,7984.494,44054.0,933.615,2953.639,4687.263,399.463,25090.626,5030.855
16053,461,6621,977.741,12709.0,95.911,247.325,605.081,51.197,2424.77,730.416
16053,4611,6351,935.582,12236.0,92.634,231.07,566.725,47.69,2325.554,704.512
16053,46111,3723,452.031,6989.0,32.342,106.804,294.1,23.27,1083.825,345.227
16053,46112,774,199.321,1573.0,22.062,37.908,80.223,6.519,580.128,161.413
16053,461121,415,129.249,978.0,17.999,30.38,61.396,4.332,446.949,98.869
16053,461122,296,52.631,440.0,2.433,4.335,14.522,1.645,86.589,48.296
16053,46113,875,143.944,1729.0,12.029,47.19,109.491,11.429,345.963,96.754
16053,46115,138,33.729,404.0,7.755,10.742,14.391,1.015,109.723,22.987
16053,4612,270,42.159,473.0,3.277,16.255,38.356,3.507,99.216,25.904
16053,46121,270,42.159,473.0,3.277,16.255,38.356,3.507,99.216,25.904
16053,461213,45,4.625,82.0,0.789,1.252,2.67,0.299,11.403,3.373
16053,462,246,2586.658,7108.0,175.417,985.243,1780.758,106.251,7084.84,1601.415
16053,4621,223,1464.081,4398.0,89.617,666.818,1343.544,82.988,5583.204,797.263
16053,46211,223,1464.081,4398.0,89.617,666.818,1343.544,82.988,5583.204,797.263
16053,464,762,482.897,2574.0,73.022,166.108,133.009,11.634,1397.201,316.789
16053,4641,762,482.897,2574.0,73.022,166.108,133.009,11.634,1397.201,316.789
16053,46411,627,430.364,2230.0,62.698,141.057,96.682,8.691,1299.328,289.307
16053,467,1210,579.553,3198.0,81.779,156.863,272.901,33.652,1347.615,422.69
16053,4671,1210,579.553,3198.0,81.779,156.863,272.901,33.652,1347.615,422.69
16053,48-49,112,1423.136,5957.0,355.914,730.247,1618.912,249.594,751.768,692.889
16053,485,49,664.093,3443.0,131.247,378.293,804.686,158.42,393.433,285.8
16053,4852,10,293.509,738.0,50.509,144.238,445.391,89.037,153.534,149.271
17007,31-33,1550,9085.821,9651.0,1270.304,5969.701,4335.585,296.065,6190.572,3116.12
17007,311,554,1754.277,2569.0,234.268,1074.911,340.945,12.356,1077.503,679.366
17007,3114,2,,,,,,,,
17007,3115,29,9.893,66.0,1.396,6.978,6.267,0.492,7.003,2.915
17007,3116,2,,,,,,,,
17007,31161,2,,,,,,,,
17007,311613,1,,,,,,,,
17007,3118,506,1727.286,2417.0,228.289,1061.49,329.143,11.434,1063.984,665.796
17007,31181,131,1539.003,1592.0,209.731,957.657,280.0,6.88,959.602,581.346
17007,311811,1,,,,,,,,
17007,311812,130,,,,,,,,
17007,31183,375,188.283,825.0,18.558,103.833,49.143,4.554,104.382,84.45
17007,3119,12,,,,,,,,
17007,31192,4,,,,,,,,
17007,312,45,68.682,212.0,25.941,27.33,35.689,4.054,28.935,41.352
17007,3121,45,68.682,212.0,25.941,27.33,35.689,4.054,28.935,41.352
17007,31211,45,68.682,212.0,25.941,27.33,35.689,4.054,28.935,41.352
17007,325,8,4.112,52.0,2.452,8.664,23.612,2.428,9.285,-4.552
17007,3254,4,,,,,,,,
17007,327,91,268.16,576.0,58.354,238.312,146.35,11.875,246.943,29.848
17007,3273,19,94.549,159.0,15.341,107.198,43.559,4.964,110.638,-12.649
17007,3274,1,,,,,,,,
17007,331,1,,,,,,,,
17007,43,499,2062.689,4183.0,463.414,608.061,943.127,74.993,4945.825,1454.628
17007,431,53,1329.629,1805.0,212.075,320.233,218.163,32.967,2877.975,1009.396
17007,4311,34,758.535,576.0,48.543,198.335,77.733,7.676,2155.217,560.2
17007,43111,12,32.498,95.0,4.543,23.406,17.198,0.888,577.059,9.092
17007,43112,3,,,,,,,,
17007,431121,1,,,,,,,,
17007,431122,2,,,,,,,,
17007,43113,4,0.026,5.0,0.0,0.025,0.162,0.035,0.073,0.001
17007,43114,5,143.232,69.0,0.668,73.407,18.949,1.925,619.66,69.825
17007,43116,3,35.229,57.0,4.163,10.467,3.993,0.457,47.108,24.762
17007,4312,19,571.094,1229.0,163.532,121.898,140.43,25.291,722.758,449.196
17007,43121,18,,,,,,,,
17007,431211,18,,,,,,,,
17007,433,55,33.182,234.0,9.22,11.618,16.059,2.164,119.762,21.564
17007,4331,11,14.306,82.0,2.554,4.157,3.242,0.376,40.43,10.149
17007,46,9020,5847.177,27280.0,701.274,2086.335,3715.187,285.806,18685.519,3760.842
17007,461,3618,532.334,6403.0,69.152,117.619,252.097,17.175,1274.859,414.715
17007,4611,3524,509.605,6222.0,66.001,106.421,244.654,16.528,1173.531,403.184
17007,46111,2011,247.775,3352.0,13.244,55.855,169.141,10.692,605.53,191.92
17007,46112,428,89.088,807.0,12.518,14.47,20.792,1.471,221.904,74.618
17007,461121,182,43.197,397.0,8.288,8.385,11.409,0.881,122.875,34.812
17007,461122,226,38.923,357.0,3.177,5.011,7.041,0.446,87.339,33.912
17007,46113,527,71.431,961.0,6.269,11.337,13.717,0.987,157.375,60.094
17007,46115,97,42.082,269.0,20.675,4.56,7.87,1.021,73.492,37.522
17007,4612,94,22.729,181.0,3.151,11.198,7.443,0.647,101.328,11.531
17007,46121,92,,,,,,,,
17007,461213,60,2.744,83.0,0.561,0.758,2.758,0.183,4.706,1.986
17007,462,159,2482.682,5669.0,186.297,752.973,1607.336,71.263,7198.61,1729.709
17007,4621,145,1699.834,3459.0,123.493,543.962,1351.712,62.025,5906.208,1155.872
17007,46211,145,1699.834,3459.0,123.493,543.962,1351.712,62.025,5906.208,1155.872
17007,464,413,329.937,2007.0,55.444,149.388,79.962,6.95,968.352,180.549
17007,4641,413,329.937,2007.0,55.444,149.388,79.962,6.95,968.352,180.549
17007,46411,311,290.638,1716.0,46.305,136.802,56.89,4.978,911.992,153.836
17007,467,575,445.894,1612.0,41.844,137.85,316.549,19.745,859.403,308.044
17007,4671,575,445.894,1612.0,41.844,137.85,316.549,19.745,859.403,308.044
17007,48-49,64,2470.238,3433.0,540.479,998.607,2150.63,133.414,1044.524,1471.631
17007,485,21,500.817,1693.0,80.046,286.964,446.268,61.683,302.238,213.853
17007,4852,5,,,,,,,,
18017,31-33,1676,11765.732,9061.0,729.604,9089.271,3742.142,311.879,9618.91,2676.461
18017,311,508,4137.731,3682.0,404.416,3421.894,1132.308,97.081,3636.525,715.837
18017,3114,8,,,,,,,,
18017,3115,63,16.492,133.0,1.801,10.446,11.585,0.856,10.565,6.046
18017,31151,19,7.423,45.0,0.7,5.272,1.41,0.139,5.353,2.151
18017,3116,12,320.84,219.0,12.833,240.535,14.642,1.81,252.545,80.305
18017,31161,12,320.84,219.0,12.833,240.535,14.642,1.81,252.545,80.305
18017,311612,2,,,,,,,,
18017,311613,2,,,,,,,,
18017,3118,370,277.484,1344.0,40.731,170.595,124.203,11.021,172.533,106.889
18017,31181,164,138.429,701.0,23.944,83.078,77.834,7.004,83.813,55.351
18017,311812,164,138.429,701.0,23.944,83.078,77.834,7.004,83.813,55.351
18017,31183,196,133.631,598.0,15.747,83.967,39.385,3.529,85.153,49.664
18017,3119,40,461.262,792.0,43.675,369.088,87.949,4.593,384.864,92.174
18017,31192,2,,,,,,,,
18017,312,95,3543.471,1702.0,199.064,2539.405,1984.85,147.897,2660.747,1004.066
18017,3121,91,,,,,,,,
18017,31211,91,,,,,,,,
